url,page_type,http_status,in_sitemap,indexable,canonical_path,canonical_host,self_canonical,title,title_len,meta_description,meta_desc_len,h1,h1_count,h2_count,word_count,html_bytes,schema_types,images,images_no_alt,main_elements,internal_links_in,internal_links_in_editorial,internal_links_out,ranking_keywords,best_position,ranking_volume,observed_hosts,top_keyword,search_intent__editorial,conversion_goal__editorial,disposition__editorial,disposition_reason
/reviews/leapfrog-shapes-and-sharing-picnic-basket,review,200,yes,yes,/reviews/leapfrog-shapes-and-sharing-picnic-basket,safenesttoys.com,yes,LeapFrog Shapes & Sharing Picnic Basket — Safety 86/100,55,"Is LeapFrog Shapes & Sharing Picnic Basket safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 1–3 years.",140,LeapFrog Shapes & Sharing Picnic Basket,1,10,964,117426,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,17,17,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/learning-resources-1-10-counting-owls-activity-set,review,200,yes,yes,/reviews/learning-resources-1-10-counting-owls-activity-set,safenesttoys.com,yes,Learning Resources 1-10 Counting Owls Activity Set — Safety 71/100,66,"Is Learning Resources 1-10 Counting Owls Activity Set safe? We score it 71/100 on materials, choking risk, recalls, and certifications. Ages 3–7 years.",151,Learning Resources 1-10 Counting Owls Activity Set,1,9,1025,116349,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,8,8,25,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/learning-resources-10-row-rekenrek-counting-frame,review,200,yes,yes,/reviews/learning-resources-10-row-rekenrek-counting-frame,safenesttoys.com,yes,Learning Resources 10-Row Rekenrek Counting Frame — Safety 74/100,65,"Is Learning Resources 10-Row Rekenrek Counting Frame safe? We score it 74/100 on materials, choking risk, recalls, and certifications. Ages 5–10 years.",151,Learning Resources 10-Row Rekenrek Counting Frame,1,9,1037,116666,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,4,4,25,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/learning-resources-playfoam-sensory,review,200,yes,yes,/reviews/learning-resources-playfoam-sensory,safenesttoys.com,yes,Learning Resources Playfoam Sensory Set — Safety 88/100,55,"Is Learning Resources Playfoam Sensory Set safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 3–8 years.",140,Learning Resources Playfoam Sensory Set,1,11,964,117283,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,15,15,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/learning-resources-snap-cubes-100-piece-set,review,200,yes,yes,/reviews/learning-resources-snap-cubes-100-piece-set,safenesttoys.com,yes,Learning Resources Snap Cubes 100-Piece Set — Safety 70/100,59,"Is Learning Resources Snap Cubes 100-Piece Set safe? We score it 70/100 on materials, choking risk, recalls, and certifications. Ages 5–9 years.",144,Learning Resources Snap Cubes 100-Piece Set,1,9,1029,116682,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,4,4,25,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/learning-resources-wooden-pattern-blocks-250-piece-set,review,200,yes,yes,/reviews/learning-resources-wooden-pattern-blocks-250-piece-set,safenesttoys.com,yes,Learning Resources Wooden Pattern Blocks 250-Piece Set — Safety 72/100,70,"Is Learning Resources Wooden Pattern Blocks 250-Piece Set safe? We score it 72/100 on materials, choking risk, recalls, and certifications. Ages 3–8 years.",155,Learning Resources Wooden Pattern Blocks 250-Piece Set,1,9,1053,117872,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,10,10,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/lego-duplo-classic-brick-box,review,200,yes,yes,/reviews/lego-duplo-classic-brick-box,safenesttoys.com,yes,LEGO DUPLO Classic Brick Box — Safety 93/100 | SafeNest Toys,60,"Is LEGO DUPLO Classic Brick Box safe? We score it 93/100 on materials, choking risk, recalls, and certifications. Ages 18 months–5 years.",137,LEGO DUPLO Classic Brick Box,1,11,998,119317,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,23,23,29,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/lego-duplo-number-train,review,200,yes,yes,/reviews/lego-duplo-number-train,safenesttoys.com,yes,LEGO DUPLO Number Train - Learn to Count — Safety 93/100,56,"Is LEGO DUPLO Number Train - Learn to Count safe? We score it 93/100 on materials, choking risk, recalls, and certifications. Ages 18 months–5 years.",149,LEGO DUPLO Number Train - Learn to Count,1,11,1003,119357,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,22,22,29,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/lego-duplo-steam-train,review,200,yes,yes,/reviews/lego-duplo-steam-train,safenesttoys.com,yes,LEGO DUPLO Steam Train — Safety 92/100 | SafeNest Toys,54,"Is LEGO DUPLO Steam Train safe? We score it 92/100 on materials, choking risk, recalls, and certifications. Ages 2–5 years.",123,LEGO DUPLO Steam Train,1,11,971,118192,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,17,17,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/little-tikes-2-in-1-snug-n-secure-swing,review,200,yes,yes,/reviews/little-tikes-2-in-1-snug-n-secure-swing,safenesttoys.com,yes,Little Tikes 2-in-1 Snug 'n Secure Swing — Safety 86/100,56,"Is Little Tikes 2-in-1 Snug 'n Secure Swing safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 9 months–4 years.",148,Little Tikes 2-in-1 Snug 'n Secure Swing,1,11,997,118833,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,28,28,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/little-tikes-3-in-1-splash-n-grow-water-table,review,200,yes,yes,/reviews/little-tikes-3-in-1-splash-n-grow-water-table,safenesttoys.com,yes,Little Tikes 3-in-1 Splash 'n Grow Water Table — Safety 83/100,62,"Is Little Tikes 3-in-1 Splash 'n Grow Water Table safe? We score it 83/100 on materials, choking risk, recalls, and certifications. Ages 18 months–6 years.",155,Little Tikes 3-in-1 Splash 'n Grow Water Table,1,10,960,116814,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,21,21,26,3,38,160,www,little tikes 3 in 1 splash n grow water table,commercial investigation,affiliate click,improve,"ranks 3 kw, best position 38"
/reviews/little-tikes-cozy-coupe,review,200,yes,yes,/reviews/little-tikes-cozy-coupe,safenesttoys.com,yes,Little Tikes Cozy Coupe Ride-On Car — Safety 84/100,51,"Is Little Tikes Cozy Coupe Ride-On Car safe? We score it 84/100 on materials, choking risk, recalls, and certifications. Ages 18 months–5 years.",144,Little Tikes Cozy Coupe Ride-On Car,1,11,958,117477,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,22,22,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/little-tikes-easy-score-soccer-set,review,200,yes,yes,/reviews/little-tikes-easy-score-soccer-set,safenesttoys.com,yes,Little Tikes Easy Score Soccer Set — Safety 86/100,50,"Is Little Tikes Easy Score Soccer Set safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 2–6 years.",135,Little Tikes Easy Score Soccer Set,1,11,978,118225,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,18,18,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/little-tikes-first-slide,review,200,yes,yes,/reviews/little-tikes-first-slide,safenesttoys.com,yes,Little Tikes First Slide — Safety 86/100 | SafeNest Toys,56,"Is Little Tikes First Slide safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 18 months–6 years.",133,Little Tikes First Slide,1,11,962,117637,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,24,24,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/little-tikes-totsports-basketball-set,review,200,yes,yes,/reviews/little-tikes-totsports-basketball-set,safenesttoys.com,yes,Little Tikes TotSports Basketball Set — Safety 86/100,53,"Is Little Tikes TotSports Basketball Set safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 18 months–5 years.",146,Little Tikes TotSports Basketball Set,1,11,984,118562,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,24,24,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/little-tikes-totsports-t-ball-set,review,200,yes,yes,/reviews/little-tikes-totsports-t-ball-set,safenesttoys.com,yes,Little Tikes TotSports T-Ball Set — Safety 86/100,49,"Is Little Tikes TotSports T-Ball Set safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 18 months–5 years.",142,Little Tikes TotSports T-Ball Set,1,11,981,118393,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,20,20,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/lovevery-play-kits-0-12,review,200,yes,yes,/reviews/lovevery-play-kits-0-12,safenesttoys.com,yes,Lovevery The Play Kits (0-12 months) — Safety 95/100,52,"Is Lovevery The Play Kits (0-12 months) safe? We score it 95/100 on materials, choking risk, recalls, and certifications. Ages Birth–12 months.",143,Lovevery The Play Kits (0-12 months),1,11,1017,120044,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,27,27,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/magna-tiles-clear-colors-100pc,review,200,yes,yes,/reviews/magna-tiles-clear-colors-100pc,safenesttoys.com,yes,Magna-Tiles Clear Colors 100 Piece Set — Safety 90/100,54,"Is Magna-Tiles Clear Colors 100 Piece Set safe? We score it 90/100 on materials, choking risk, recalls, and certifications. Ages 3–8 years.",139,Magna-Tiles Clear Colors 100 Piece Set,1,11,970,118630,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,17,17,29,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/magna-tiles-stardust-15pc,review,200,yes,yes,/reviews/magna-tiles-stardust-15pc,safenesttoys.com,yes,Magna-Tiles Stardust 15-Piece Set — Safety 90/100,49,"Is Magna-Tiles Stardust 15-Piece Set safe? We score it 90/100 on materials, choking risk, recalls, and certifications. Ages 3–8 years.",134,Magna-Tiles Stardust 15-Piece Set,1,11,971,118339,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,12,12,29,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/manhattan-toy-skwish-rattle,review,200,yes,yes,/reviews/manhattan-toy-skwish-rattle,safenesttoys.com,yes,Manhattan Toy Skwish Classic Rattle — Safety 91/100,51,"Is Manhattan Toy Skwish Classic Rattle safe? We score it 91/100 on materials, choking risk, recalls, and certifications. Ages Birth–18 months.",142,Manhattan Toy Skwish Classic Rattle,1,11,969,117368,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,24,24,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/manhattan-toy-whirzle,review,200,yes,yes,/reviews/manhattan-toy-whirzle,safenesttoys.com,yes,Manhattan Toy Whirzle — Safety 89/100 | SafeNest Toys,53,"Is Manhattan Toy Whirzle safe? We score it 89/100 on materials, choking risk, recalls, and certifications. Ages 6 months–2 years.",129,Manhattan Toy Whirzle,1,10,937,115456,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,21,21,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/manhattan-toy-winkel-rattle,review,200,yes,yes,/reviews/manhattan-toy-winkel-rattle,safenesttoys.com,yes,Manhattan Toy Winkel Rattle and Teether — Safety 91/100,55,"Is Manhattan Toy Winkel Rattle and Teether safe? We score it 91/100 on materials, choking risk, recalls, and certifications. Ages Birth–18 months.",146,Manhattan Toy Winkel Rattle and Teether,1,11,974,117692,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,22,22,25,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/mega-bloks-first-builders,review,200,yes,yes,/reviews/mega-bloks-first-builders,safenesttoys.com,yes,MEGA BLOKS First Builders Big Building Bag — Safety 87/100,58,"Is MEGA BLOKS First Builders Big Building Bag safe? We score it 87/100 on materials, choking risk, recalls, and certifications. Ages 1–5 years.",143,MEGA BLOKS First Builders Big Building Bag,1,11,972,117497,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,27,27,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/mega-bloks-first-builders-big-bag-of-blocks,review,200,yes,yes,/reviews/mega-bloks-first-builders-big-bag-of-blocks,safenesttoys.com,yes,MEGA BLOKS First Builders Big Bag of Blocks — Safety 89/100,59,"Is MEGA BLOKS First Builders Big Bag of Blocks safe? We score it 89/100 on materials, choking risk, recalls, and certifications. Ages 1–5 years.",144,MEGA BLOKS First Builders Big Bag of Blocks,1,10,978,116972,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,24,24,26,1,35,50,apex,mega bloks first builders big building bag reviews,commercial investigation,affiliate click,improve,"ranks 1 kw, best position 35"
/reviews/melissa-and-doug-blockables-farm-friends,review,200,yes,yes,/reviews/melissa-and-doug-blockables-farm-friends,safenesttoys.com,yes,Melissa & Doug Blockables Farm Friends — Safety 88/100,54,"Is Melissa & Doug Blockables Farm Friends safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 2–5 years.",139,Melissa & Doug Blockables Farm Friends,1,10,963,117568,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,22,22,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-classic-bead-maze,review,200,yes,yes,/reviews/melissa-and-doug-classic-bead-maze,safenesttoys.com,yes,Melissa & Doug Classic Bead Maze — Safety 90/100,48,"Is Melissa & Doug Classic Bead Maze safe? We score it 90/100 on materials, choking risk, recalls, and certifications. Ages 1–4 years.",133,Melissa & Doug Classic Bead Maze,1,10,962,117005,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,28,28,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-counting-shape-stacker,review,200,yes,yes,/reviews/melissa-and-doug-counting-shape-stacker,safenesttoys.com,yes,Melissa & Doug Counting Shape Stacker — Safety 85/100,53,"Is Melissa & Doug Counting Shape Stacker safe? We score it 85/100 on materials, choking risk, recalls, and certifications. Ages 3–6 years.",138,Melissa & Doug Counting Shape Stacker,1,10,969,117073,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,12,12,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-deluxe-pound-and-roll-wooden-tower-toy-with-hammer,review,200,yes,yes,/reviews/melissa-and-doug-deluxe-pound-and-roll-wooden-tower-toy-with-hammer,safenesttoys.com,yes,Melissa & Doug Deluxe Pound and Roll Wooden Tower Toy with Hammer — Safety 88/100,81,"Is Melissa & Doug Deluxe Pound and Roll Wooden Tower Toy with Hammer safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 2–4 years.",166,Melissa & Doug Deluxe Pound and Roll Wooden Tower Toy with Hammer,1,10,987,118101,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,21,21,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-deluxe-pounding-bench-wooden-toy-with-mallet,review,200,yes,yes,/reviews/melissa-and-doug-deluxe-pounding-bench-wooden-toy-with-mallet,safenesttoys.com,yes,Melissa & Doug Deluxe Pounding Bench Wooden Toy with Mallet — Safety 89/100,75,"Is Melissa & Doug Deluxe Pounding Bench Wooden Toy with Mallet safe? We score it 89/100 on materials, choking risk, recalls, and certifications. Ages 2–4 years.",160,Melissa & Doug Deluxe Pounding Bench Wooden Toy with Mallet,1,10,972,117961,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,17,17,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-farm-wooden-chunky-puzzle-8pc,review,200,yes,yes,/reviews/melissa-and-doug-farm-wooden-chunky-puzzle-8pc,safenesttoys.com,yes,Melissa & Doug Farm Wooden Chunky Puzzle (8pc) — Safety 88/100,62,"Is Melissa & Doug Farm Wooden Chunky Puzzle (8pc) safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 2–4 years.",147,Melissa & Doug Farm Wooden Chunky Puzzle (8pc),1,10,963,117549,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,16,16,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-first-bead-maze,review,200,yes,yes,/reviews/melissa-and-doug-first-bead-maze,safenesttoys.com,yes,Melissa & Doug First Bead Maze — Safety 91/100,46,"Is Melissa & Doug First Bead Maze safe? We score it 91/100 on materials, choking risk, recalls, and certifications. Ages 1–3 years.",131,Melissa & Doug First Bead Maze,1,10,960,117118,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,23,23,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-first-play-activity-barn,review,200,yes,yes,/reviews/melissa-and-doug-first-play-activity-barn,safenesttoys.com,yes,Melissa & Doug First Play Activity Barn — Safety 88/100,55,"Is Melissa & Doug First Play Activity Barn safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 1–3 years.",140,Melissa & Doug First Play Activity Barn,1,10,977,117982,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,23,23,28,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-go-tots-wooden-barnyard-tumble-with-4-disks,review,200,yes,yes,/reviews/melissa-and-doug-go-tots-wooden-barnyard-tumble-with-4-disks,safenesttoys.com,yes,Melissa & Doug GO Tots Wooden Barnyard Tumble with 4 Disks — Safety 87/100,74,"Is Melissa & Doug GO Tots Wooden Barnyard Tumble with 4 Disks safe? We score it 87/100 on materials, choking risk, recalls, and certifications. Ages 1–3 years.",159,Melissa & Doug GO Tots Wooden Barnyard Tumble with 4 Disks,1,10,979,118014,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,25,25,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-jumbo-numbers-wooden-chunky-puzzle-20pc,review,200,yes,yes,/reviews/melissa-and-doug-jumbo-numbers-wooden-chunky-puzzle-20pc,safenesttoys.com,yes,Melissa & Doug Jumbo Numbers Wooden Chunky Puzzle (20pc) — Safety 88/100,72,"Is Melissa & Doug Jumbo Numbers Wooden Chunky Puzzle (20pc) safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 2–5 years.",157,Melissa & Doug Jumbo Numbers Wooden Chunky Puzzle (20pc),1,10,972,117962,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,20,20,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-ks-kids-fish-and-count-learning-game,review,200,yes,yes,/reviews/melissa-and-doug-ks-kids-fish-and-count-learning-game,safenesttoys.com,yes,Melissa & Doug K's Kids Fish & Count Learning Game — Safety 86/100,66,"Is Melissa & Doug K's Kids Fish & Count Learning Game safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 2–6 years.",151,Melissa & Doug K's Kids Fish & Count Learning Game,1,10,972,117241,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,17,17,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-magnetic-wooden-puzzle-game-set,review,200,yes,yes,/reviews/melissa-and-doug-magnetic-wooden-puzzle-game-set,safenesttoys.com,yes,Melissa & Doug Magnetic Wooden Puzzle Game Set — Safety 86/100,62,"Is Melissa & Doug Magnetic Wooden Puzzle Game Set safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 3–6 years.",147,Melissa & Doug Magnetic Wooden Puzzle Game Set,1,10,967,117153,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,13,13,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-multi-sensory-pineapple-soft-stacker-infant-toy,review,200,yes,yes,/reviews/melissa-and-doug-multi-sensory-pineapple-soft-stacker-infant-toy,safenesttoys.com,yes,Melissa & Doug Multi-Sensory Pineapple Soft Stacker Infant Toy — Safety 91/100,78,"Is Melissa & Doug Multi-Sensory Pineapple Soft Stacker Infant Toy safe? We score it 91/100 on materials, choking risk, recalls, and certifications. Ages 6 months–2 years.",170,Melissa & Doug Multi-Sensory Pineapple Soft Stacker Infant Toy,1,10,973,117706,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,22,22,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-my-first-daily-magnetic-calendar,review,200,yes,yes,/reviews/melissa-and-doug-my-first-daily-magnetic-calendar,safenesttoys.com,yes,Melissa & Doug My First Daily Magnetic Calendar — Safety 72/100,63,"Is Melissa & Doug My First Daily Magnetic Calendar safe? We score it 72/100 on materials, choking risk, recalls, and certifications. Ages 3–7 years.",148,Melissa & Doug My First Daily Magnetic Calendar,1,9,1067,117937,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,12,12,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-self-correcting-alphabet-wooden-puzzles-with-storage-box-52pc,review,200,yes,yes,/reviews/melissa-and-doug-self-correcting-alphabet-wooden-puzzles-with-storage-box-52pc,safenesttoys.com,yes,Melissa & Doug Self-Correcting Alphabet Wooden Puzzles with Storage Box (52pc) — Safety 84/100,94,"Is Melissa & Doug Self-Correcting Alphabet Wooden Puzzles with Storage Box (52pc) safe? We score it 84/100 on materials, choking risk, recalls, and certifications. Ages 3–6 years.",179,Melissa & Doug Self-Correcting Alphabet Wooden Puzzles with Storage Box (52pc),1,10,985,119152,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,13,13,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-shape-sorting-clock,review,200,yes,yes,/reviews/melissa-and-doug-shape-sorting-clock,safenesttoys.com,yes,Melissa & Doug Shape Sorting Clock — Safety 87/100,50,"Is Melissa & Doug Shape Sorting Clock safe? We score it 87/100 on materials, choking risk, recalls, and certifications. Ages 2–5 years.",135,Melissa & Doug Shape Sorting Clock,1,10,967,117029,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,21,21,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-shape-sorting-wooden-dump-truck,review,200,yes,yes,/reviews/melissa-and-doug-shape-sorting-wooden-dump-truck,safenesttoys.com,yes,Melissa & Doug Shape-Sorting Wooden Dump Truck — Safety 88/100,62,"Is Melissa & Doug Shape-Sorting Wooden Dump Truck safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 2–4 years.",147,Melissa & Doug Shape-Sorting Wooden Dump Truck,1,10,968,117428,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,19,19,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-stacking-train-18-piece,review,200,yes,yes,/reviews/melissa-and-doug-stacking-train-18-piece,safenesttoys.com,yes,Melissa & Doug Stacking Train 18-Piece — Safety 88/100,54,"Is Melissa & Doug Stacking Train 18-Piece safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 2–5 years.",139,Melissa & Doug Stacking Train 18-Piece,1,10,957,116951,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,20,20,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-standard-unit-solid-wood-building-blocks,review,200,yes,yes,/reviews/melissa-and-doug-standard-unit-solid-wood-building-blocks,safenesttoys.com,yes,Melissa & Doug Standard Unit Solid-Wood Building Blocks — Safety 88/100,71,"Is Melissa & Doug Standard Unit Solid-Wood Building Blocks safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 3–8 years.",156,Melissa & Doug Standard Unit Solid-Wood Building Blocks,1,10,960,117342,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,13,13,25,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-sunny-patch-spark-shark-fish-hunt-pool-game,review,200,yes,yes,/reviews/melissa-and-doug-sunny-patch-spark-shark-fish-hunt-pool-game,safenesttoys.com,yes,Melissa & Doug Sunny Patch Spark Shark Fish Hunt Pool Game — Safety 86/100,74,"Is Melissa & Doug Sunny Patch Spark Shark Fish Hunt Pool Game safe? We score it 86/100 on materials, choking risk, recalls, and certifications. Ages 3–6 years.",159,Melissa & Doug Sunny Patch Spark Shark Fish Hunt Pool Game,1,10,982,117394,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,13,13,26,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-turn-and-tell-wooden-clock,review,200,yes,yes,/reviews/melissa-and-doug-turn-and-tell-wooden-clock,safenesttoys.com,yes,Melissa & Doug Turn & Tell Wooden Clock — Safety 77/100,55,"Is Melissa & Doug Turn & Tell Wooden Clock safe? We score it 77/100 on materials, choking risk, recalls, and certifications. Ages 3–8 years.",140,Melissa & Doug Turn & Tell Wooden Clock,1,9,1037,116898,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,14,14,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-underwater-ocean-floor-puzzle,review,200,yes,yes,/reviews/melissa-and-doug-underwater-ocean-floor-puzzle,safenesttoys.com,yes,Melissa & Doug Underwater Ocean Floor Puzzle — Safety 88/100,60,"Is Melissa & Doug Underwater Ocean Floor Puzzle safe? We score it 88/100 on materials, choking risk, recalls, and certifications. Ages 3–6 years.",145,Melissa & Doug Underwater Ocean Floor Puzzle,1,10,954,116292,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,10,10,25,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
/reviews/melissa-and-doug-wooden-construction-building-set-in-a-box,review,200,yes,yes,/reviews/melissa-and-doug-wooden-construction-building-set-in-a-box,safenesttoys.com,yes,Melissa & Doug Wooden Construction Building Set in a Box — Safety 87/100,72,"Is Melissa & Doug Wooden Construction Building Set in a Box safe? We score it 87/100 on materials, choking risk, recalls, and certifications. Ages 3–6 years.",157,Melissa & Doug Wooden Construction Building Set in a Box,1,10,975,117904,Brand|BreadcrumbList|ListItem|Organization|Product|Rating|Review,1,0,1,12,12,27,0,,0,,,commercial investigation,affiliate click,keep,"healthy, no ranking signal yet"
